epoch,itr,loss,maskA,maskB,time_ms
45,209,0.01538,35.00000,29.00000,1170
45,225,0.01541,27.00000,37.00000,1078
45,241,0.01539,34.00000,30.00000,1169
45,257,0.01538,26.00000,38.00000,1027
45,273,0.01534,37.00000,27.00000,1194
45,289,0.01539,25.00000,39.00000,1005
45,305,0.01538,35.00000,29.00000,1170
45,321,0.01541,26.00000,38.00000,1031
45,337,0.01542,31.00000,33.00000,1142
45,353,0.01544,31.00000,33.00000,3649
45,369,0.01545,28.00000,36.00000,1071
45,385,0.01544,33.00000,31.00000,1166
46,1,0.01826,26.00000,38.00000,1024
46,17,0.01588,31.00000,33.00000,1149
46,33,0.01597,33.00000,31.00000,1165
46,49,0.01588,26.00000,38.00000,1033
46,65,0.01583,29.00000,35.00000,1106
46,81,0.01582,27.00000,37.00000,1074
46,97,0.01581,29.00000,35.00000,1112
46,113,0.01581,30.00000,34.00000,3232
46,129,0.01575,29.00000,35.00000,1110
46,145,0.01572,30.00000,34.00000,1087
46,161,0.01565,38.00000,26.00000,1230
46,177,0.01563,28.00000,36.00000,1067
46,193,0.01562,30.00000,34.00000,1095
46,209,0.01557,35.00000,29.00000,1159
46,225,0.01554,38.00000,26.00000,1218
46,241,0.01560,32.00000,32.00000,1151
46,257,0.01561,37.00000,27.00000,1196
46,273,0.01556,35.00000,29.00000,1168
46,289,0.01558,32.00000,32.00000,1148
46,305,0.01563,30.00000,34.00000,1095
46,321,0.01564,26.00000,38.00000,1021
46,337,0.01565,35.00000,29.00000,1169
46,353,0.01562,26.00000,38.00000,1022
46,369,0.01561,36.00000,28.00000,3658
46,385,0.01564,34.00000,30.00000,1167
47,1,0.01612,29.00000,35.00000,1123
47,17,0.01575,28.00000,36.00000,1067
47,33,0.01551,27.00000,37.00000,1067
47,49,0.01529,25.00000,39.00000,3559
47,65,0.01529,36.00000,28.00000,1159
47,81,0.01546,30.00000,34.00000,1083
47,97,0.01535,36.00000,28.00000,1164
47,113,0.01542,30.00000,34.00000,1095
47,129,0.01536,29.00000,35.00000,1108
47,145,0.01536,31.00000,33.00000,1143
47,161,0.01535,38.00000,26.00000,1235
47,177,0.01535,27.00000,37.00000,1072
47,193,0.01542,35.00000,29.00000,1159
47,209,0.01542,36.00000,28.00000,1160
47,225,0.01542,35.00000,29.00000,1166
47,241,0.01538,33.00000,31.00000,1160
47,257,0.01540,30.00000,34.00000,1082
47,273,0.01541,34.00000,30.00000,1157
47,289,0.01547,26.00000,38.00000,1019
47,305,0.01547,26.00000,38.00000,1025
47,321,0.01545,35.00000,29.00000,3695
47,337,0.01547,32.00000,32.00000,1155
47,353,0.01547,36.00000,28.00000,1153
47,369,0.01547,36.00000,28.00000,1170
47,385,0.01547,35.00000,29.00000,1160
48,1,0.01638,29.00000,35.00000,1128
48,17,0.01534,30.00000,34.00000,3180
48,33,0.01533,33.00000,31.00000,1160
48,49,0.01556,27.00000,37.00000,3598
48,65,0.01539,37.00000,27.00000,1197
48,81,0.01538,26.00000,38.00000,3517
48,97,0.01542,29.00000,35.00000,1107
48,113,0.01548,26.00000,38.00000,3570
48,129,0.01551,35.00000,29.00000,1169
48,145,0.01554,31.00000,33.00000,1134
48,161,0.01548,36.00000,28.00000,1171
48,177,0.01552,33.00000,31.00000,1166
48,193,0.01548,34.00000,30.00000,1159
48,209,0.01550,31.00000,33.00000,1148
48,225,0.01552,37.00000,27.00000,1193
48,241,0.01554,30.00000,34.00000,1097
48,257,0.01553,27.00000,37.00000,1067
48,273,0.01558,27.00000,37.00000,1052
48,289,0.01558,29.00000,35.00000,1111
48,305,0.01559,36.00000,28.00000,1156
48,321,0.01562,27.00000,37.00000,3606
48,337,0.01562,34.00000,30.00000,1164
48,353,0.01561,34.00000,30.00000,1155
48,369,0.01557,38.00000,26.00000,1232
48,385,0.01555,33.00000,31.00000,1162
49,1,0.01662,26.00000,38.00000,1020
49,17,0.01484,37.00000,27.00000,1203
49,33,0.01562,26.00000,38.00000,1035
49,49,0.01559,26.00000,38.00000,1028
49,65,0.01533,31.00000,33.00000,3678
49,81,0.01540,34.00000,30.00000,1173
49,97,0.01532,36.00000,28.00000,1154
49,113,0.01537,37.00000,27.00000,1197
49,129,0.01542,26.00000,38.00000,1032
49,145,0.01540,34.00000,30.00000,1163
49,161,0.01541,33.00000,31.00000,1173
49,177,0.01546,29.00000,35.00000,1111
49,193,0.01551,26.00000,38.00000,1026
49,209,0.01552,28.00000,36.00000,1058
49,225,0.01554,28.00000,36.00000,1070
49,241,0.01557,25.00000,39.00000,1008
49,257,0.01558,31.00000,33.00000,1158
49,273,0.01561,34.00000,30.00000,1161
49,289,0.01563,36.00000,28.00000,1166
49,305,0.01566,32.00000,32.00000,1153
49,321,0.01564,36.00000,28.00000,1153
49,337,0.01565,38.00000,26.00000,1228
49,353,0.01564,26.00000,38.00000,1022
49,369,0.01562,35.00000,29.00000,1172
49,385,0.01563,32.00000,32.00000,1150
50,1,0.01442,33.00000,31.00000,1158
50,17,0.01507,36.00000,28.00000,1162
50,33,0.01492,29.00000,35.00000,1111
50,49,0.01515,31.00000,33.00000,1145
50,65,0.01524,38.00000,26.00000,1215
50,81,0.01519,36.00000,28.00000,1162
50,97,0.01517,36.00000,28.00000,1164
50,113,0.01521,33.00000,31.00000,1162
50,129,0.01528,33.00000,31.00000,1155
50,145,0.01538,34.00000,30.00000,1170
50,161,0.01536,27.00000,37.00000,1072
50,177,0.01540,33.00000,31.00000,1153
50,193,0.01538,33.00000,31.00000,1165
50,209,0.01540,31.00000,33.00000,1145
50,225,0.01541,26.00000,38.00000,1016
50,241,0.01545,36.00000,28.00000,1159
50,257,0.01547,33.00000,31.00000,1167
50,273,0.01551,33.00000,31.00000,1161
50,289,0.01549,27.00000,37.00000,3588
50,305,0.01550,33.00000,31.00000,1163
50,321,0.01550,26.00000,38.00000,3545
50,337,0.01551,28.00000,36.00000,3590
50,353,0.01555,31.00000,33.00000,1149
50,369,0.01557,27.00000,37.00000,1060
50,385,0.01557,38.00000,26.00000,1224
